ms,type,side,price,qty,uid
50868,NEW,1,8712,11,55051
50868,NEW,1,39666,52,55052
50868,NEW,0,1784,41,55053
50868,CANCEL,0,0,0,20462
50868,NEW,0,3458,29,55054
50868,CANCEL,0,0,0,53519
50868,NEW,0,7752,11,55055
50869,NEW,1,124020,5,55056
50870,NEW,0,2467,111,55057
50870,CANCEL,0,0,0,5636
50871,NEW,1,310,1,55058
50871,CANCEL,0,0,0,49837
50871,NEW,1,2697,10,55059
50871,CANCEL,0,0,0,50076
50871,NEW,1,3704,13,55060
50871,CANCEL,0,0,0,17516
50871,NEW,1,3822,82,55061
50871,NEW,1,5278,51,55062
50871,NEW,1,7897,18,55063
50871,CANCEL,0,0,0,19694
50871,NEW,1,8711,13,55064
50871,NEW,1,39665,81,55065
50871,NEW,0,1080,16,55066
50871,NEW,0,1785,1908,55067
50871,NEW,0,3218,58,55068
50871,NEW,0,3457,11,55069
50871,CANCEL,0,0,0,13962
50871,NEW,0,7750,21,55070
50872,NEW,0,124043,10,55071
50872,CANCEL,0,0,0,49203
50873,NEW,0,2468,177,55072
50874,NEW,1,3217,30,55073
50874,NEW,1,3704,31,55074
50874,NEW,1,3822,46,55075
50874,NEW,1,5278,25,55076
50874,NEW,1,7748,5,55077
50874,CANCEL,0,0,0,9963
50874,NEW,0,311,841,55078
50874,CANCEL,0,0,0,3869
50874,NEW,0,1080,623,55079
50874,NEW,0,1785,96,55080
50874,NEW,0,2698,144,55081
50874,NEW,0,3458,14,55082
50874,NEW,0,7898,117,55083
50874,CANCEL,0,0,0,29919
50874,NEW,0,8715,88,55084
50874,NEW,0,39664,77,55085
50874,CANCEL,0,0,0,45915
50875,NEW,1,124009,9,55086
50875,CANCEL,0,0,0,48018
50876,NEW,1,2466,319,55087
50877,NEW,1,2697,133,55088
50877,NEW,1,3704,137,55089
50877,NEW,1,5278,152,55090
50877,CANCEL,0,0,0,31611
50877,NEW,1,7748,3,55091
50877,NEW,1,7900,18,55092
50877,CANCEL,0,0,0,53738
50877,NEW,0,311,139,55093
50877,CANCEL,0,0,0,28058
50877,NEW,0,1080,33,55094
50877,CANCEL,0,0,0,54162
50877,NEW,0,1785,183,55095
50877,NEW,0,3218,9,55096
50877,NEW,0,3458,69,55097
50877,NEW,0,3824,281,55098
50877,NEW,0,8714,23,55099
50877,CANCEL,0,0,0,8216
50877,NEW,0,39665,7,55100
50877,CANCEL,0,0,0,16021
50878,NEW,0,124030,1,55101
50879,NEW,0,2466,935,55102
50880,NEW,1,310,75,55103
50880,NEW,1,1784,44,55104
50880,NEW,1,2697,8,55105
50880,NEW,1,3217,53,55106
50880,NEW,1,3457,8,55107
50880,NEW,1,3704,9,55108
50880,CANCEL,0,0,0,45201
50880,NEW,1,3822,14,55109
50880,CANCEL,0,0,0,39624
50880,NEW,1,5278,94,55110
50880,NEW,1,7748,4,55111
50880,CANCEL,0,0,0,48607
50880,NEW,0,1080,242,55112
50880,NEW,0,7901,21,55113
50880,NEW,0,8714,14,55114
50880,NEW,0,39662,33,55115
50881,NEW,0,124046,5,55116
50882,NEW,0,2467,286,55117
50882,CANCEL,0,0,0,9794
50883,NEW,1,1079,2,55118
50883,CANCEL,0,0,0,31494
50883,NEW,1,3704,27,55119
50883,CANCEL,0,0,0,12345
50883,NEW,1,8713,13,55120
50883,NEW,0,311,389,55121
50883,NEW,0,1785,1,55122
50883,NEW,0,2698,94,55123
50883,NEW,0,3218,113,55124
50883,NEW,0,3458,25,55125
50883,NEW,0,3824,95,55126
50883,NEW,0,5278,7,55127
50883,CANCEL,0,0,0,30020
50883,NEW,0,7748,4,55128
50883,NEW,0,7902,14,55129
50883,NEW,0,39663,38,55130
50884,NEW,0,124020,3,55131
50885,NEW,1,2466,49,55132
50886,NEW,1,310,1186,55133
50886,NEW,1,3704,37,55134
50886,NEW,1,5277,75,55135
50886,NEW,0,1080,10,55136
50886,NEW,0,1785,73,55137
50886,NEW,0,2698,51,55138
50886,NEW,0,3218,128,55139
50886,NEW,0,3457,6,55140
50886,NEW,0,3824,254,55141
50886,NEW,0,7748,32,55142
50886,NEW,0,7902,19,55143
50886,CANCEL,0,0,0,17362
50886,NEW,0,8713,18,55144
50886,NEW,0,39665,33,55145
50887,NEW,0,124046,22,55146
50888,NEW,1,2466,159,55147
50889,NEW,1,3457,2,55148
50889,NEW,1,3704,9,55149
50889,NEW,1,3824,46,55150
50889,NEW,1,5277,5,55151
50889,NEW,1,7748,7,55152
50889,NEW,1,7902,1,55153
50889,CANCEL,0,0,0,39564
50889,NEW,1,39663,30,55154
50889,NEW,0,311,1642,55155
50889,NEW,0,1080,10,55156
50889,NEW,0,1785,261,55157
50889,NEW,0,2698,42,55158
50889,NEW,0,3218,76,55159
50889,NEW,0,8715,136,55160
50890,NEW,0,124083,101,55161
50891,NEW,1,2466,107,55162
50892,NEW,1,310,712,55163
50892,NEW,1,1079,66,55164
50892,NEW,1,3217,49,55165
50892,NEW,1,3704,10,55166
50892,NEW,1,7902,230,55167
50892,CANCEL,0,0,0,31593
50892,NEW,0,1785,24,55168
50892,NEW,0,2698,47,55169
50892,NEW,0,3458,12,55170
50892,NEW,0,3824,35,55171
50892,CANCEL,0,0,0,37287
50892,NEW,0,5278,47,55172
50892,NEW,0,7750,102,55173
50892,NEW,0,8718,368,55174
50892,NEW,0,39666,37,55175
50893,NEW,0,124084,26,55176
50894,NEW,0,2466,188,55177
50895,NEW,1,310,946,55178
50895,CANCEL,0,0,0,54802
50895,NEW,1,1079,30,55179
50895,NEW,1,2697,35,55180
50895,NEW,1,3457,75,55181
50895,NEW,1,7901,8,55182
50895,NEW,0,1785,1,55183
50895,CANCEL,0,0,0,2701
50895,NEW,0,3218,92,55184
50895,NEW,0,3704,30,55185
50895,NEW,0,3824,45,55186
50895,NEW,0,5281,1022,55187
50895,NEW,0,7755,4,55188
50895,NEW,0,8717,401,55189
50895,CANCEL,0,0,0,40714
50895,NEW,0,39668,26,55190
50895,CANCEL,0,0,0,49027
50896,NEW,0,124156,14,55191
50897,NEW,0,2467,186,55192
50898,NEW,1,310,897,55193
50898,CANCEL,0,0,0,38380
50898,NEW,1,3217,23,55194
50898,NEW,1,3457,33,55195
50898,NEW,1,7753,16,55196
50898,NEW,0,1080,27,55197
50898,NEW,0,1785,47,55198
50898,NEW,0,2698,807,55199
50898,NEW,0,3704,244,55200
50898,CANCEL,0,0,0,42108
50898,NEW,0,3825,135,55201
50898,NEW,0,5282,145,55202
50898,NEW,0,7903,40,55203
50898,NEW,0,8721,35,55204
50898,NEW,0,39672,146,55205
50899,NEW,0,124176,5,55206
50900,NEW,1,2466,65,55207
50901,NEW,1,1079,48,55208
50901,NEW,1,3457,4,55209
50901,NEW,1,3704,26,55210
50901,NEW,1,5282,35,55211
50901,NEW,1,8717,97,55212
50901,NEW,1,39671,28,55213
50901,NEW,0,311,1060,55214
50901,NEW,0,1785,16,55215
50901,NEW,0,2699,33,55216
50901,NEW,0,3218,33,55217
50901,NEW,0,3825,10,55218
50901,NEW,0,7755,5,55219
50901,CANCEL,0,0,0,53946
50901,NEW,0,7903,35,55220
50902,NEW,1,124122,3,55221
50903,NEW,0,2467,100,55222
50904,NEW,1,310,1389,55223
50904,NEW,1,1079,104,55224
50904,NEW,1,2698,91,55225
50904,NEW,1,3454,159,55226
50904,NEW,1,5281,47,55227
50904,NEW,1,7903,2,55228
50904,NEW,1,39666,27,55229
50904,CANCEL,0,0,0,29125
50904,NEW,0,1785,10,55230
50904,NEW,0,3218,163,55231
50904,NEW,0,3707,4,55232
50904,NEW,0,3825,153,55233
50904,NEW,0,7756,19,55234
50904,NEW,0,8722,57,55235
50905,NEW,0,124128,7,55236
50906,NEW,0,2468,880,55237
50906,CANCEL,0,0,0,31474
50907,NEW,1,3218,193,55238
50907,NEW,1,3454,8,55239
50907,NEW,1,5281,94,55240
50907,NEW,0,311,429,55241
50907,NEW,0,1080,27,55242
50907,NEW,0,1785,192,55243
50907,NEW,0,2699,155,55244
50907,CANCEL,0,0,0,19120
50907,NEW,0,3707,21,55245
50907,CANCEL,0,0,0,22023
50907,NEW,0,3825,126,55246
50907,NEW,0,7756,15,55247
50907,NEW,0,7906,15,55248
50907,NEW,0,8720,20,55249
50907,NEW,0,39671,14,55250
50908,NEW,1,124083,6,55251
50908,CANCEL,0,0,0,43495
50909,NEW,1,2468,168,55252
50910,NEW,1,310,306,55253
50910,NEW,1,2698,112,55254
50910,NEW,1,3218,17,55255
50910,NEW,1,3454,15,55256
50910,NEW,1,3704,80,55257
50910,NEW,1,5279,20,55258
50910,NEW,1,7904,17,55259
50910,NEW,1,8714,18,55260
50910,NEW,0,1080,72,55261
50910,NEW,0,1785,20,55262
50910,NEW,0,3825,245,55263
50910,NEW,0,7756,7,55264
50910,NEW,0,39670,14,55265
50911,NEW,0,124108,11,55266
50911,CANCEL,0,0,0,5968
50912,NEW,1,2468,116,55267
50913,NEW,1,310,244,55268
50913,CANCEL,0,0,0,34713
50913,NEW,1,1079,34,55269
50913,NEW,1,2698,37,55270
50913,NEW,1,3218,40,55271
50913,CANCEL,0,0,0,24253
50913,NEW,1,3454,19,55272
50913,NEW,1,3704,36,55273
50913,NEW,1,7752,42,55274
50913,NEW,1,8714,22,55275
50913,NEW,1,39667,16,55276
50913,NEW,0,1785,1,55277
50913,CANCEL,0,0,0,41855
50913,NEW,0,3825,12,55278
50913,NEW,0,5280,42,55279
50913,NEW,0,7905,28,55280
50914,NEW,0,124101,1,55281
50915,NEW,1,2468,107,55282
50916,NEW,1,310,1550,55283
50916,NEW,1,1784,93,55284
50916,NEW,1,3218,91,55285
50916,NEW,1,3454,4,55286
50916,NEW,1,3706,2,55287
50916,NEW,1,3824,72,55288
50916,NEW,1,5279,76,55289
50916,NEW,1,39666,65,55290
50916,CANCEL,0,0,0,51459
50916,NEW,0,1080,70,55291
50916,CANCEL,0,0,0,11719
50916,NEW,0,2699,1048,55292
50916,NEW,0,7906,22,55293
50916,NEW,0,8718,4,55294
50917,NEW,1,124063,10,55295
50917,CANCEL,0,0,0,52801
50918,NEW,0,2469,304,55296
50919,NEW,1,1784,43,55297
50919,CANCEL,0,0,0,37054
50919,NEW,1,3454,5,55298
50919,NEW,1,7905,16,55299
50919,NEW,1,8716,30,55300
50919,NEW,0,311,971,55301
50919,NEW,0,1080,3,55302
50919,NEW,0,2699,82,55303
50919,CANCEL,0,0,0,2006
50919,NEW,0,3219,180,55304
50919,NEW,0,3707,90,55305
50919,NEW,0,3825,8,55306
50919,NEW,0,5280,20,55307
50919,NEW,0,7753,10,55308
50919,CANCEL,0,0,0,46918
50919,NEW,0,39666,10,55309
50920,NEW,0,124068,7,55310
50920,CANCEL,0,0,0,42539
50921,NEW,1,2468,14,55311
50922,NEW,1,310,3383,55312
50922,NEW,1,1079,35,55313
50922,CANCEL,0,0,0,42632
50922,NEW,1,1784,67,55314
50922,NEW,1,3453,14,55315
50922,NEW,1,3704,68,55316
50922,CANCEL,0,0,0,19051
50922,NEW,1,5279,11,55317
50922,CANCEL,0,0,0,37196
50922,NEW,1,8717,92,55318
50922,NEW,1,39666,25,55319
50922,NEW,0,2699,105,55320
50922,NEW,0,3219,174,55321
50922,NEW,0,3825,4,55322
50922,NEW,0,7753,8,55323
50922,CANCEL,0,0,0,29674
50922,NEW,0,7906,163,55324
50923,NEW,0,124100,1,55325
50924,NEW,1,2468,7,55326
50925,NEW,1,310,1855,55327
50925,NEW,1,1079,16,55328
50925,NEW,1,3706,11,55329
50925,NEW,1,3824,24,55330
50925,NEW,1,5279,94,55331
50925,CANCEL,0,0,0,23111
50925,NEW,1,7904,7,55332
50925,NEW,1,8716,22,55333
50925,NEW,1,39666,14,55334
50925,NEW,0,2699,27,55335
50925,NEW,0,3219,6,55336
50925,CANCEL,0,0,0,6286
50925,NEW,0,3454,15,55337
50925,CANCEL,0,0,0,4157
50925,NEW,0,7753,2,55338
50925,CANCEL,0,0,0,11082
50926,NEW,0,124100,5,55339
50927,NEW,0,2469,344,55340
50928,NEW,1,3218,5,55341
50928,NEW,1,3824,46,55342
50928,NEW,1,5279,63,55343
50928,CANCEL,0,0,0,51499
50928,NEW,0,310,879,55344
50928,NEW,0,1080,1,55345
50928,NEW,0,1785,31,55346
50928,NEW,0,2699,67,55347
50928,NEW,0,3454,16,55348
50928,NEW,0,3707,40,55349
50928,NEW,0,7753,4,55350
50928,NEW,0,7906,24,55351
50928,CANCEL,0,0,0,41078
50928,NEW,0,8717,8,55352
50928,NEW,0,39669,118,55353
50929,NEW,1,124068,1,55354
50930,NEW,1,2469,17,55355
50930,CANCEL,0,0,0,2100
50931,NEW,1,1784,2,55356
50931,NEW,1,3824,298,55357
50931,NEW,1,5279,5,55358
50931,NEW,1,7753,22,55359
50931,NEW,1,8716,62,55360
50931,NEW,0,310,1377,55361
50931,NEW,0,1080,53,55362
50931,NEW,0,2699,24,55363
50931,NEW,0,3219,37,55364
50931,NEW,0,3454,24,55365
50931,NEW,0,3707,5,55366
50931,NEW,0,7906,9,55367
50931,NEW,0,39689,57,55368
50932,NEW,0,124100,6,55369
50932,CANCEL,0,0,0,29841
50933,NEW,0,2470,114,55370
50933,CANCEL,0,0,0,1201
50934,NEW,1,1079,296,55371
50934,NEW,1,1784,72,55372
50934,NEW,1,3218,98,55373
50934,NEW,1,3453,24,55374
50934,NEW,1,3706,27,55375
50934,NEW,1,3822,67,55376
50934,CANCEL,0,0,0,20930
50934,NEW,1,7753,23,55377
50934,NEW,0,310,546,55378
50934,NEW,0,2699,148,55379
50934,NEW,0,5280,49,55380
50934,CANCEL,0,0,0,53455
50934,NEW,0,7906,48,55381
50934,NEW,0,8716,31,55382
50934,NEW,0,39690,10,55383
50935,NEW,0,124099,6,55384
50935,CANCEL,0,0,0,34360
50936,NEW,1,2469,26,55385
50937,NEW,1,309,3006,55386
50937,NEW,1,1079,46,55387
50937,CANCEL,0,0,0,41401
50937,NEW,1,7906,4,55388
50937,NEW,0,1785,169,55389
50937,NEW,0,2699,16,55390
50937,NEW,0,3219,17,55391
50937,NEW,0,3454,40,55392
50937,NEW,0,3707,1,55393
50937,NEW,0,3824,54,55394
50937,NEW,0,5279,8,55395
50937,NEW,0,7754,11,55396
50937,CANCEL,0,0,0,30474
50937,NEW,0,8716,28,55397
50937,NEW,0,39693,19,55398
50937,CANCEL,0,0,0,37274
50939,NEW,0,2470,106,55399
50940,NEW,1,309,382,55400
50940,NEW,1,1784,220,55401
50940,NEW,1,2698,316,55402
50940,CANCEL,0,0,0,52221
50940,NEW,1,3218,34,55403
50940,NEW,1,3454,62,55404
50940,NEW,1,3706,43,55405
50940,NEW,1,3822,89,55406
50940,NEW,1,5278,21,55407
50940,NEW,1,8715,58,55408
50940,CANCEL,0,0,0,43931
50940,NEW,1,39693,27,55409
50940,NEW,0,1080,112,55410
50940,NEW,0,7753,58,55411
50940,NEW,0,7908,19,55412
50941,NEW,1,124063,5,55413
50942,NEW,1,2467,298,55414
50943,NEW,1,309,23,55415
50943,NEW,1,1079,1,55416
50943,NEW,1,1784,34,55417
50943,NEW,1,3218,82,55418
50943,NEW,1,3454,7,55419
50943,NEW,1,3706,9,55420
50943,CANCEL,0,0,0,41482
50943,NEW,1,3822,81,55421
50943,NEW,1,5278,27,55422
50943,CANCEL,0,0,0,27405
50943,NEW,1,7753,36,55423
50943,NEW,1,7906,32,55424
50943,NEW,0,2699,87,55425
50943,NEW,0,8716,19,55426
50943,NEW,0,39705,147,55427
50944,NEW,1,124063,8,55428
50945,NEW,1,2467,123,55429
50946,NEW,1,1079,10,55430
50946,NEW,1,2698,39,55431
50946,NEW,1,3454,68,55432
50946,NEW,1,5278,4,55433
50946,NEW,0,310,1660,55434
50946,CANCEL,0,0,0,38464
50946,NEW,0,1785,58,55435
50946,NEW,0,3219,1726,55436
50946,NEW,0,3707,1,55437
50946,NEW,0,3822,264,55438
50946,NEW,0,7755,3,55439
50946,NEW,0,7908,32,55440
50946,NEW,0,8716,46,55441
50946,CANCEL,0,0,0,12381
50946,NEW,0,39717,103,55442
50946,CANCEL,0,0,0,33236
50947,NEW,0,124063,46,55443
50948,NEW,0,2469,57,55444
50949,NEW,1,1079,40,55445
50949,NEW,1,1784,28,55446
50949,NEW,1,2698,49,55447
50949,CANCEL,0,0,0,23533
50949,NEW,1,7754,3,55448
50949,NEW,1,7908,82,55449
50949,NEW,0,310,332,55450
50949,CANCEL,0,0,0,48283
50949,NEW,0,3220,408,55451
50949,NEW,0,3454,31,55452
50949,NEW,0,3707,20,55453
50949,NEW,0,3822,57,55454
50949,NEW,0,5279,35,55455
50949,NEW,0,8717,159,55456
50949,NEW,0,39721,20,55457
50949,CANCEL,0,0,0,10577
50950,NEW,0,124100,16,55458
50950,CANCEL,0,0,0,49231
50951,NEW,1,2468,22,55459
50952,NEW,1,1079,17,55460
50952,NEW,1,2698,138,55461
50952,NEW,1,3220,223,55462
50952,NEW,1,3453,7,55463
50952,NEW,1,3706,11,55464
50952,NEW,1,3822,7,55465
50952,NEW,1,7752,47,55466
50952,CANCEL,0,0,0,13787
50952,NEW,1,39721,41,55467
50952,NEW,0,310,2292,55468
50952,NEW,0,1785,3,55469
50952,NEW,0,5279,51,55470
50952,NEW,0,7906,53,55471
50952,NEW,0,8717,86,55472
50953,NEW,1,124060,7,55473
50954,NEW,0,2468,235,55474
50955,NEW,1,1784,305,55475
50955,NEW,1,3706,1,55476
50955,NEW,1,3822,8,55477
50955,NEW,1,7751,19,55478
50955,NEW,1,7906,25,55479
50955,NEW,0,310,307,55480
50955,NEW,0,2698,55,55481
50955,NEW,0,3220,69,55482
50955,NEW,0,5279,2,55483
50955,NEW,0,8716,56,55484
50955,NEW,0,39731,32,55485
50956,NEW,0,124117,12,55486
50957,NEW,0,2468,6,55487
50958,NEW,1,3453,115,55488
50958,NEW,1,3706,44,55489
50958,NEW,1,3822,98,55490
50958,NEW,1,7905,6,55491
50958,NEW,1,8716,21,55492
50958,CANCEL,0,0,0,8486
50958,NEW,1,39731,23,55493
50958,NEW,0,310,270,55494
50958,NEW,0,1080,30,55495
50958,NEW,0,1785,98,55496
50958,NEW,0,2698,63,55497
50958,NEW,0,3220,39,55498
50958,NEW,0,5279,8,55499
50958,CANCEL,0,0,0,30218
50958,NEW,0,7751,1,55500
50959,NEW,0,124100,4,55501
50960,NEW,1,2467,35,55502
50961,NEW,1,1079,33,55503
50961,NEW,1,1784,79,55504
50961,CANCEL,0,0,0,22469
50961,NEW,1,3452,14,55505
50961,NEW,1,3706,51,55506
50961,NEW,1,3822,14,55507
50961,NEW,1,7750,10,55508
50961,NEW,1,7904,80,55509
50961,NEW,0,310,1422,55510
50961,NEW,0,2698,150,55511
50961,NEW,0,3220,84,55512
50961,NEW,0,5279,56,55513
50961,NEW,0,8716,172,55514
50961,NEW,0,39734,17,55515
50961,CANCEL,0,0,0,40827
50962,NEW,0,124061,1,55516
50963,NEW,1,2467,88,55517
50964,NEW,1,1079,131,55518
50964,NEW,1,1784,38,55519
50964,NEW,1,3220,55,55520
50964,NEW,1,3706,31,55521
50964,NEW,1,3822,17,55522
50964,NEW,1,5278,45,55523
50964,NEW,1,7750,12,55524
50964,NEW,0,310,1449,55525
50964,NEW,0,2698,38,55526
50964,NEW,0,7905,25,55527
50964,NEW,0,8716,29,55528
50964,NEW,0,39734,50,55529
50965,NEW,0,124099,1,55530
50966,NEW,0,2467,41,55531
50967,NEW,1,309,650,55532
50967,NEW,1,3452,2,55533
50967,NEW,1,3706,54,55534
50967,NEW,1,5278,46,55535
50967,CANCEL,0,0,0,44880
50967,NEW,1,7903,2,55536
50967,NEW,0,1785,53,55537
50967,NEW,0,2698,36,55538
50967,NEW,0,3220,41,55539
50967,NEW,0,3822,37,55540
50967,NEW,0,8716,51,55541
50967,NEW,0,39726,21,55542
50968,NEW,1,124063,1,55543
50969,NEW,0,2468,407,55544
50970,NEW,1,309,322,55545
50970,NEW,1,1784,23,55546
50970,NEW,1,3219,348,55547
50970,NEW,1,3452,20,55548
50970,NEW,1,3704,35,55549
50970,NEW,1,3821,44,55550
50970,NEW,1,5278,28,55551
50970,NEW,1,7748,29,55552
50970,NEW,1,7904,29,55553
50970,NEW,1,39725,44,55554
50970,NEW,0,1080,35,55555
50970,NEW,0,2698,5,55556
50970,NEW,0,8716,35,55557
50971,NEW,0,124099,1,55558
50972,NEW,0,2468,306,55559
50972,CANCEL,0,0,0,9526
50973,NEW,1,309,1269,55560
50973,NEW,1,1079,17,55561
50973,NEW,1,1784,163,55562
50973,NEW,1,3704,42,55563
50973,NEW,1,3821,38,55564
50973,NEW,1,5277,61,55565
50973,NEW,1,7748,6,55566
50973,NEW,1,7904,24,55567
50973,NEW,1,39719,73,55568
50973,NEW,0,2698,7,55569
50973,NEW,0,3220,82,55570
50973,NEW,0,3453,12,55571
50973,NEW,0,8716,28,55572
50974,NEW,1,124061,11,55573
50975,NEW,1,2466,75,55574
50976,NEW,1,309,308,55575
50976,NEW,1,1079,101,55576
50976,NEW,1,2697,648,55577
50976,NEW,1,3220,49,55578
50976,NEW,1,3452,34,55579
50976,NEW,1,3704,29,55580
50976,NEW,1,3821,120,55581
50976,NEW,1,5276,59,55582
50976,CANCEL,0,0,0,5750
50976,NEW,1,7747,51,55583
50976,CANCEL,0,0,0,21242
50976,NEW,1,7903,37,55584
50976,NEW,0,1785,264,55585
50976,CANCEL,0,0,0,44550
50976,NEW,0,8716,42,55586
50976,CANCEL,0,0,0,5147
50976,NEW,0,39721,60,55587
50977,NEW,1,124059,1,55588
50978,NEW,0,2468,111,55589
50979,NEW,1,1079,1441,55590
50979,NEW,1,2696,89,55591
50979,NEW,1,3220,100,55592
50979,NEW,1,3452,41,55593
50979,NEW,1,3821,164,55594
50979,NEW,1,7747,13,55595
50979,NEW,1,7902,67,55596
50979,NEW,0,310,343,55597
50979,NEW,0,1785,79,55598
50979,NEW,0,3706,94,55599
50979,NEW,0,5277,38,55600
50979,NEW,0,8716,43,55601
50979,NEW,0,39721,57,55602
50980,NEW,1,124058,7,55603
50981,NEW,1,2467,238,55604
50982,NEW,1,309,501,55605
50982,NEW,1,2696,531,55606
50982,NEW,1,3220,34,55607
50982,NEW,1,3452,8,55608
50982,NEW,1,3821,83,55609
50982,NEW,1,7747,3,55610
50982,NEW,1,7902,75,55611
50982,NEW,0,1080,289,55612
50982,NEW,0,1785,112,55613
50982,NEW,0,3706,7,55614
50982,NEW,0,5277,36,55615
50982,NEW,0,8715,70,55616
50982,CANCEL,0,0,0,42716
50982,NEW,0,39726,16,55617
50983,NEW,0,124059,3,55618
50984,NEW,1,2467,28,55619
50985,NEW,1,1079,463,55620
50985,NEW,1,3220,136,55621
50985,CANCEL,0,0,0,2387
50985,NEW,1,3452,94,55622
50985,NEW,1,7747,7,55623
50985,NEW,1,7901,8,55624
50985,NEW,1,8712,15,55625
50985,NEW,1,39725,2,55626
50985,NEW,0,310,77,55627
50985,NEW,0,1785,57,55628
50985,CANCEL,0,0,0,53640
50985,NEW,0,2696,189,55629
50985,NEW,0,3706,16,55630
50985,NEW,0,3822,49,55631
50985,CANCEL,0,0,0,53219
50985,NEW,0,5277,63,55632
50987,NEW,1,2467,61,55633
50987,CANCEL,0,0,0,31703
50988,NEW,1,1079,426,55634
50988,CANCEL,0,0,0,12833
50988,NEW,1,1784,73,55635
50988,CANCEL,0,0,0,7197
50988,NEW,1,3220,264,55636
50988,NEW,1,3452,34,55637
50988,NEW,1,3704,4,55638
50988,NEW,1,3821,20,55639
50988,NEW,1,5276,63,55640
50988,NEW,1,7901,43,55641
50988,NEW,1,39725,36,55642
50988,NEW,0,2696,21,55643
50988,NEW,0,7748,18,55644
50988,NEW,0,8715,55,55645
50989,NEW,0,124061,10,55646
50990,NEW,1,2465,99,55647
50991,NEW,1,309,504,55648
50991,CANCEL,0,0,0,1189
50991,NEW,1,1079,36,55649
50991,CANCEL,0,0,0,31255
50991,NEW,1,1784,31,55650
50991,NEW,1,3220,182,55651
50991,NEW,1,3452,53,55652
50991,NEW,1,5276,24,55653
50991,NEW,1,7745,18,55654
50991,NEW,1,7901,21,55655
50991,NEW,1,8715,52,55656
50991,NEW,0,2696,167,55657
50991,NEW,0,3706,22,55658
50991,NEW,0,3822,43,55659
50991,CANCEL,0,0,0,30873
50992,NEW,0,124063,3,55660
50993,NEW,0,2466,1931,55661
50994,NEW,1,1079,215,55662
50994,NEW,1,2695,51,55663
50994,NEW,1,3704,11,55664
50994,CANCEL,0,0,0,43397
50994,NEW,1,7745,16,55665
50994,NEW,1,8715,17,55666
50994,NEW,1,39725,28,55667
50994,NEW,0,310,1293,55668
50994,NEW,0,1785,531,55669
50994,NEW,0,3220,12,55670
50994,NEW,0,3452,8,55671
50994,CANCEL,0,0,0,8644
50994,NEW,0,3821,18,55672
50994,NEW,0,5277,150,55673
50994,NEW,0,7904,180,55674
50995,NEW,1,124061,4,55675
50996,NEW,1,2466,24,55676
50996,CANCEL,0,0,0,40431
50997,NEW,1,309,791,55677
50997,NEW,1,1079,773,55678
50997,NEW,1,2695,19,55679
50997,NEW,1,3820,20,55680
50997,NEW,1,7903,29,55681
50997,NEW,1,39719,57,55682
50997,NEW,0,1784,340,55683
50997,NEW,0,3220,40,55684
50997,NEW,0,3706,81,55685
50997,NEW,0,5278,119,55686
50997,CANCEL,0,0,0,49674
50997,NEW,0,7747,36,55687
50997,NEW,0,8715,24,55688
50998,NEW,1,124057,7,55689
50999,NEW,1,2466,203,55690
50999,CANCEL,0,0,0,24846
51000,NEW,1,309,68,55691
51000,NEW,1,3219,36,55692
51000,CANCEL,0,0,0,39424
51000,NEW,1,3451,30,55693
51000,NEW,1,3704,17,55694
51000,CANCEL,0,0,0,35406
51000,NEW,1,5278,185,55695
51000,NEW,1,7745,59,55696
51000,NEW,1,7904,57,55697
51000,NEW,1,8711,60,55698
51000,NEW,1,39700,51,55699
51000,NEW,0,1080,627,55700
51000,NEW,0,1784,165,55701
51000,NEW,0,2696,102,55702
51000,NEW,0,3821,305,55703
51000,CANCEL,0,0,0,53339
51001,NEW,1,124052,16,55704
51002,NEW,0,2469,606,55705
51003,NEW,1,309,618,55706
51003,CANCEL,0,0,0,36934
51003,NEW,1,1079,327,55707
51003,NEW,1,2695,386,55708
51003,CANCEL,0,0,0,50954
51003,NEW,1,3451,43,55709
51003,NEW,1,3821,414,55710
51003,NEW,1,5276,324,55711
51003,NEW,1,7904,71,55712
51003,NEW,0,1784,427,55713
51003,NEW,0,3220,102,55714
51003,NEW,0,3706,88,55715
51003,CANCEL,0,0,0,37696
51003,NEW,0,7747,103,55716
51003,NEW,0,8714,73,55717
51003,NEW,0,39706,32,55718
51004,NEW,0,124052,9,55719
51005,NEW,0,2466,97,55720
51006,NEW,1,309,82,55721
51006,NEW,1,1079,380,55722
51006,NEW,1,2695,123,55723
51006,CANCEL,0,0,0,45846
51006,NEW,1,3218,412,55724
51006,NEW,1,3450,104,55725
51006,NEW,1,3704,190,55726
51006,NEW,1,7745,16,55727
51006,NEW,1,8711,50,55728
51006,NEW,1,39699,11,55729
51006,NEW,0,1784,24,55730
51006,NEW,0,3822,33,55731
51006,NEW,0,5277,109,55732
51006,NEW,0,7905,62,55733
51007,NEW,0,124054,19,55734
51008,NEW,1,2466,54,55735
51009,NEW,1,309,253,55736
51009,NEW,1,1782,193,55737
51009,NEW,1,3218,95,55738
51009,NEW,1,3704,79,55739
51009,CANCEL,0,0,0,48897
51009,NEW,1,7745,46,55740
51009,NEW,1,8711,33,55741
51009,NEW,1,39695,12,55742
51009,NEW,0,1079,124,55743
51009,NEW,0,2696,1694,55744
51009,NEW,0,3451,13,55745
51009,NEW,0,3821,102,55746
51009,NEW,0,5278,55,55747
51009,NEW,0,7906,129,55748
51010,NEW,1,124054,3,55749
